Field	X	Y
0	-2.41214e-07	1.21073e-07
-5	-2.92437e-07	0.0
-10	-3.74393e-07	-3.72532e-09
-15	-3.73462e-07	0.0
-20	-4.41449e-07	1.11759e-08
-25	-4.92673e-07	-4.93603e-08
-30	-5.10368e-07	-5.58796e-09
-35	-5.65316e-07	9.12701e-08
-40	-6.3144e-07	8.28882e-08
-45	-7.67413e-07	1.11759e-08
-50	-8.54026e-07	2.79398e-09
-55	-3.66012e-07	8.75448e-08
-60	2.32832e-07	1.21073e-07
-65	1.32249e-07	7.82316e-08
-70	2.32832e-07	7.0781e-08
-75	1.7509e-07	8.38195e-08
-80	1.76952e-07	1.02446e-07
-85	2.76605e-07	4.00471e-08
-90	1.06171e-07	5.96051e-08
-95	7.45063e-08	8.38196e-09
-100	1.86266e-08	6.14677e-08
-105	-7.63689e-08	1.11759e-08
-110	-1.13622e-07	7.26436e-08
-115	-1.23867e-07	6.5193e-08
-120	-1.24798e-07	6.51929e-09
-125	-1.22935e-07	2.14205e-08
-130	-4.5635e-08	1.86266e-09
-135	-1.50875e-07	0.0
-140	-1.8254e-07	1.58326e-08
