t	Voltage
81	1.945459
81	2.149645
81	2.425008
81	2.702876
81	2.982725
81	3.250746
81	3.500703
81	3.730969
81	3.928584
81	4.095296
81	4.228719
81	4.328168
81	4.387343
81	4.410245
81	4.3989
81	4.351645
81	4.268682
81	4.153301
81	4.006079
81	3.83057
81	3.629183
81	3.400184
81	3.158882
81	2.901924
81	2.63317
81	2.360466
81	2.089364
81	1.881032
81	1.853114
81	1.845319
81	1.836887
81	1.827749
81	1.817696
81	1.806613
81	1.794197
81	1.780716
81	1.767226
81	1.757764
81	1.757791
81	1.767318
81	1.780905
81	1.794463
81	1.806945
81	1.818154
81	1.828299
81	1.83756
81	1.846076
81	1.853948
81	1.861252
81	1.868078
81	1.874567
81	1.9577
81	2.244143
81	2.561487
81	2.870067
81	3.162987
81	3.434553
81	3.68856
81	3.898789
81	4.077116
81	4.218409
81	4.323531
81	4.393092
81	4.420897
81	4.411571
81	4.365445
81	4.283435
81	4.165742
81	4.020957
81	3.845524
81	3.644224
81	3.420493
81	3.175882
81	2.918876
81	2.650232
81	2.376799
81	2.101509
81	1.88781
81	1.853299
81	1.845485
81	1.837067
81	1.827928
81	1.817879
81	1.806795
81	1.794383
81	1.780902
81	1.767396
81	1.757935
81	1.757959
81	1.767481
81	1.781059
81	1.794607
81	1.807086
81	1.818275
81	1.828422
81	1.837669
81	1.846185
81	1.854039
81	1.861342
81	1.868157
81	1.874731
81	1.972199
81	2.261399
81	2.573004
81	2.893097
81	3.183764
81	3.455193
81	3.699379
81	3.913123
81	4.097952
81	4.238126
81	4.341366
81	4.406739
81	4.434074
81	4.426268
81	4.379612
81	4.297093
81	4.180884
81	4.033996
81	3.858702
81	3.658758
81	3.435053
81	3.189273
81	2.930624
81	2.662578
81	2.388757
81	2.112156
81	1.893277
81	1.853337
81	1.845538
81	1.837091
81	1.827976
81	1.817914
81	1.806838
81	1.794425
81	1.780944
81	1.767442
81	1.757985
81	1.758021
81	1.767537
81	1.781094
81	1.794654
81	1.807125
81	1.818305
81	1.828462
81	1.837697
81	1.846213
81	1.854074
81	1.861369
81	1.868223
81	1.874886
81	1.986664
81	2.279152
81	2.590773
81	2.908824
81	3.205171
81	3.474541
81	3.717065
81	3.929342
81	4.110189
81	4.252379
81	4.355918
81	4.42132
81	4.450603
81	4.440742
81	4.39425
81	4.312993
81	4.197421
81	4.050119
81	3.874634
81	3.673279
81	3.448571
81	3.197957
81	2.942729
81	2.673769
81	2.400144
81	2.129951
81	1.896597
81	1.853421
81	1.84563
81	1.837185
81	1.828034
81	1.817997
81	1.806918
81	1.794519
81	1.781024
81	1.767547
81	1.758078
