t	Voltage
94	3.366368
94	3.713282
94	4.097162
94	4.482878
94	4.859767
94	5.213355
94	5.53936
94	5.828601
94	6.083141
94	6.290985
94	6.452783
94	6.56616
94	6.632847
94	6.649181
94	6.615082
94	6.536701
94	6.412619
94	6.246408
94	6.038665
94	5.794864
94	5.516335
94	5.20085
94	4.86929
94	4.516465
94	4.146376
94	3.766498
94	3.369394
94	2.987376
94	2.610646
94	2.252632
94	1.936119
94	1.846246
94	1.837044
94	1.82749
94	1.817826
94	1.808651
94	1.800965
94	1.796414
94	1.796481
94	1.801116
94	1.808957
94	1.818279
94	1.828065
94	1.837713
94	1.847034
94	1.856012
94	1.864608
94	1.886102
94	2.182176
94	2.593862
94	3.026264
94	3.469287
94	3.912058
94	4.356125
94	4.761319
94	5.140213
94	5.485722
94	5.792842
94	6.059692
94	6.272352
94	6.440069
94	6.556115
94	6.623759
94	6.641289
94	6.612169
94	6.536751
94	6.411866
94	6.245948
94	6.040494
94	5.796449
94	5.518885
94	5.205325
94	4.875535
94	4.522336
94	4.151306
94	3.77073
94	3.378671
94	2.993245
94	2.615686
94	2.256338
94	1.933119
94	1.846325
94	1.837132
94	1.827573
94	1.817908
94	1.808743
94	1.801057
94	1.796513
94	1.796575
94	1.801213
94	1.809054
94	1.818372
94	1.828161
94	1.837809
94	1.847139
94	1.856126
94	1.864709
94	1.888438
94	2.189397
94	2.607916
94	3.037912
94	3.480528
94	3.922975
94	4.352001
94	4.771226
94	5.151498
94	5.49679
94	5.801946
94	6.073151
94	6.282811
94	6.450879
94	6.568681
94	6.636518
94	6.656328
94	6.625875
94	6.548823
94	6.424369
94	6.258166
94	6.049083
94	5.804582
94	5.526978
94	5.218885
94	4.877717
94	4.528733
94	4.160332
94	3.779863
94	3.391939
94	3.000161
94	2.619597
94	2.261751
94	1.944694
94	1.846402
94	1.837207
94	1.827637
94	1.81798
94	1.808793
94	1.801104
94	1.796592
94	1.79661
94	1.801269
94	1.809104
94	1.818434
94	1.828209
94	1.837846
94	1.847181
94	1.856157
94	1.864728
94	1.891203
94	2.197518
94	2.616344
94	3.046177
94	3.48861
94	3.932016
94	4.362177
94	4.784781
94	5.159511
94	5.50405
94	5.808239
94	6.071357
94	6.291532
94	6.46074
94	6.576164
94	6.64585
94	6.66539
94	6.635598
94	6.552266
94	6.426337
94	6.25876
94	6.052054
94	5.808209
94	5.530753
94	5.223581
94	4.882416
94	4.532954
94	4.163832
94	3.783266
94	3.395323
94	3.004174
94	2.623612
94	2.265713
94	1.948242
94	1.846444
94	1.837233
94	1.827699
94	1.81801
94	1.808849
94	1.801149
94	1.796628
94	1.796696
94	1.801326
94	1.809159
94	1.818474
94	1.828241
94	1.837912
94	1.847218
94	1.8562
94	1.864788
94	1.892249
94	2.20129
94	2.614152
94	3.048397
94	3.489933
94	3.933129
94	4.364388
94	4.776366
94	5.158939
94	5.507746
94	5.816857
94	6.088944
94	6.299304
94	6.464492
94	6.582552
94	6.648603
94	6.667581
94	6.636817
94	6.559453
94	6.435512
94	6.267303
94	6.063333
94	5.821654
94	5.543441
94	5.234103
94	4.898021
94	4.544791
94	4.171455
94	3.790055
94	3.39758
94	3.010749
94	2.633807
94	2.274219
94	1.946406
94	1.846493
94	1.837247
94	1.827709
94	1.818052
94	1.808856
94	1.80117
94	1.796631
94	1.796687
94	1.801352
94	1.809182
94	1.818494
94	1.828266
94	1.837919
94	1.847248
94	1.856232
94	1.864815
94	1.894079
94	2.217211
94	2.620258
94	3.053981
94	3.49699
94	3.93964
94	4.38432
94	4.789913
94	5.169428
94	5.515004
94	5.820973
94	6.094283
94	6.306284
94	6.472046
94	6.58917
94	6.657139
94	6.677286
94	6.645488
94	6.565859
94	6.442402
94	6.277282
94	6.069042
94	5.824155
94	5.547323
94	5.239395
94	4.897972
94	4.549343
94	4.179799
94	3.798899
94	3.410848
94	3.013972
