Field	X	Y
0	-4.1444e-07	8.28882e-08
-5	-4.8336e-07	1.63914e-07
-10	-4.10715e-07	1.22935e-07
-15	-4.81497e-07	1.23867e-07
-20	-5.12231e-07	1.20142e-07
-25	-5.07574e-07	2.14205e-08
-30	-6.19333e-07	6.05364e-08
-35	-6.15608e-07	4.93603e-08
-40	-5.90462e-07	1.76952e-08
-45	-7.78589e-07	9.3133e-10
-50	-8.92211e-07	7.0781e-08
-55	-4.46105e-07	1.58326e-08
-60	9.49954e-08	3.44592e-08
-65	2.03961e-07	4.5635e-08
-70	2.62635e-07	5.30856e-08
-75	2.84987e-07	1.67639e-08
-80	2.71948e-07	-9.6858e-08
-85	2.41214e-07	-1.86266e-08
-90	1.38768e-07	1.0524e-07
-95	-1.95579e-08	1.22004e-07
-100	-4.93603e-08	1.58326e-08
-105	-8.38196e-09	-2.14205e-08
-110	-4.74977e-08	0.0
-115	-1.16416e-07	8.75448e-08
-120	-1.24798e-07	2.70085e-08
-125	-1.4715e-07	1.86266e-09
-130	-1.57394e-07	0.0
-135	-1.44356e-07	0.0
-140	-1.87197e-07	9.03387e-08
