Field	X	Y
0	-3.21308e-07	1.24798e-07
-5	-3.80913e-07	1.23867e-07
-10	-4.22822e-07	4.28411e-08
-15	-4.89879e-07	1.02446e-08
-20	-4.98261e-07	4.37724e-08
-25	-5.93256e-07	3.91158e-08
-30	-5.3272e-07	6.89183e-08
-35	-5.51347e-07	6.98496e-08
-40	-6.83594e-07	1.17347e-07
-45	-7.581e-07	1.23867e-07
-50	-9.46227e-07	4.65664e-08
-55	-4.95467e-07	-3.07339e-08
-60	1.38768e-07	-2.79398e-08
-65	2.33763e-07	2.32832e-08
-70	2.76605e-07	1.86266e-09
-75	1.99304e-07	9.31328e-09
-80	2.58909e-07	6.05364e-08
-85	2.01167e-07	9.49954e-08
-90	6.42617e-08	8.38196e-09
-95	-4.74977e-08	2.79398e-09
-100	-7.63689e-08	8.38196e-09
-105	-1.04309e-07	2.14205e-08
-110	-9.03387e-08	7.26436e-08
-115	-4.74977e-08	3.44592e-08
-120	-1.22935e-07	2.79398e-09
-125	-8.75448e-08	0.0
-130	-1.06171e-07	3.53905e-08
-135	-8.94074e-08	4.65664e-09
-140	-1.37837e-07	9.12701e-08
