Field	X	Y
0	-2.61703e-07	2.88712e-07
-5	-2.1793e-07	7.54376e-08
-10	-1.46219e-07	9.31327e-08
-15	-2.16999e-07	2.51458e-08
-20	-1.91853e-07	5.58796e-08
-25	-1.32249e-07	1.58326e-08
-30	-2.15136e-07	9.31327e-08
-35	-2.3842e-07	1.21073e-07
-40	-2.74742e-07	8.84761e-08
-45	-3.64149e-07	2.88711e-08
-50	-3.73462e-07	4.93603e-08
-55	2.23518e-07	9.3133e-10
-60	9.00593e-07	1.58326e-08
-65	6.44479e-07	6.7987e-08
-70	2.30969e-07	9.31328e-09
-75	3.35278e-08	0.0
-80	-6.5193e-08	1.39699e-08
-85	-2.79399e-07	2.98025e-08
-90	-2.70085e-07	1.09897e-07
-95	-2.50528e-07	2.60771e-08
-100	-2.92437e-07	8.28882e-08
-105	-2.98956e-07	1.09897e-07
-110	-2.18862e-07	4.37724e-08
-115	-2.42146e-07	4.65664e-08
-120	-2.09548e-07	5.58796e-09
-125	-2.51459e-07	-2.79398e-09
-130	-2.49596e-07	5.02916e-08
-135	-2.48665e-07	2.32832e-08
-140	-1.50875e-07	-6.51929e-09
