Field	X	Y
0	-6.82663e-07	-2.60771e-08
-5	-4.75908e-07	6.70557e-08
-10	-4.91742e-07	1.49013e-08
-15	-5.01987e-07	1.86266e-09
-20	-5.58797e-07	7.45064e-09
-25	-5.06643e-07	1.86266e-09
-30	-5.94187e-07	4.19097e-08
-35	-5.92325e-07	3.53905e-08
-40	-6.2399e-07	4.65664e-09
-45	-8.09323e-07	8.38195e-08
-50	-8.72653e-07	6.98496e-08
-55	-4.86154e-07	1.09897e-07
-60	4.65664e-08	5.30856e-08
-65	1.65776e-07	2.42145e-08
-70	2.39352e-07	9.77893e-08
-75	2.33763e-07	1.21073e-07
-80	2.47734e-07	7.0781e-08
-85	2.57978e-07	1.17347e-07
-90	1.84403e-07	2.98025e-08
-95	2.23519e-08	-3.72531e-08
-100	0.0	-1.76952e-08
-105	-7.82316e-08	-9.3133e-10
-110	-1.20142e-07	0.0
-115	-1.67639e-07	0.0
-120	-1.57394e-07	4.37724e-08
-125	-1.8254e-07	1.14553e-07
-130	-2.43077e-07	1.86266e-08
-135	-2.48665e-07	9.31328e-09
-140	-2.12342e-07	7.26436e-08
