Field	X	Y
0	-1.01515e-07	-3.25965e-08
-5	-4.74976e-07	3.72531e-08
-10	-3.89295e-07	1.13622e-07
-15	-4.78703e-07	8.66135e-08
-20	-4.96399e-07	1.20142e-07
-25	-4.86154e-07	2.98025e-08
-30	-5.79286e-07	1.86266e-09
-35	-6.78006e-07	0.0
-40	-6.63105e-07	-7.45064e-09
-45	-7.61826e-07	-7.45064e-09
-50	-8.54026e-07	-9.3133e-10
-55	-2.93368e-07	5.1223e-08
-60	2.34694e-07	5.30856e-08
-65	2.47734e-07	9.22014e-08
-70	2.08617e-07	3.25965e-08
-75	2.03961e-07	5.49483e-08
-80	2.44008e-07	9.77893e-08
-85	1.78815e-07	1.30386e-08
-90	1.28523e-07	3.07339e-08
-95	2.79398e-08	2.04892e-08
-100	-5.40169e-08	0.0
-105	-9.31327e-08	3.25965e-08
-110	-1.22004e-07	-6.14677e-08
-115	-1.27592e-07	-8.10255e-08
-120	-1.55532e-07	4.65664e-09
-125	-1.85334e-07	8.84761e-08
-130	-2.25381e-07	6.5193e-08
-135	-1.76021e-07	6.5193e-08
-140	-1.48081e-07	6.51929e-09
