Field	X	Y
0	-5.05712e-07	2.67291e-07
-5	-4.10715e-07	-4.19097e-08
-10	-3.77187e-07	-4.00471e-08
-15	-4.46105e-07	4.5635e-08
-20	-4.81497e-07	1.15484e-07
-25	-5.06643e-07	1.23867e-07
-30	-5.12231e-07	6.7987e-08
-35	-6.14677e-07	-2.88711e-08
-40	-6.22127e-07	8.38196e-09
-45	-7.02221e-07	2.98025e-08
-50	-8.40988e-07	1.58326e-08
-55	-3.80913e-07	9.3133e-10
-60	1.21073e-07	0.0
-65	7.26436e-08	3.91158e-08
-70	1.48081e-07	5.1223e-08
-75	2.20724e-07	1.95579e-08
-80	1.546e-07	6.7987e-08
-85	2.08617e-07	1.02446e-08
-90	1.37837e-07	8.38195e-08
-95	6.51929e-09	1.20142e-07
-100	-9.9652e-08	5.30856e-08
-105	-1.22004e-07	2.42145e-08
-110	-1.14553e-07	9.59267e-08
-115	-1.23867e-07	1.08034e-07
-120	-1.24798e-07	4.8429e-08
-125	-1.41562e-07	2.51458e-08
-130	-2.34694e-07	1.07103e-07
-135	-2.25381e-07	1.23867e-07
-140	-2.28175e-07	9.4064e-08
