Field	X	Y
0	1.30386e-07	-8.00942e-08
-5	-1.86266e-08	7.26436e-08
-10	-1.10828e-07	6.51929e-09
-15	-3.35278e-08	2.51458e-08
-20	-1.01515e-07	4.5635e-08
-25	-1.71364e-07	4.65664e-09
-30	-2.40283e-07	7.45063e-08
-35	-8.75448e-08	7.82316e-08
-40	-2.21656e-07	5.1223e-08
-45	-3.25033e-07	1.15484e-07
-50	-2.65429e-07	5.21543e-08
-55	3.55767e-07	6.51929e-09
-60	8.99661e-07	0.0
-65	6.1002e-07	0.0
-70	1.42493e-07	0.0
-75	-7.0781e-08	1.00583e-07
-80	-1.20142e-07	4.65664e-08
-85	-3.90226e-07	3.72532e-09
-90	-3.42729e-07	0.0
-95	-3.64149e-07	1.49013e-08
-100	-2.71948e-07	1.08965e-07
-105	-2.51459e-07	6.89183e-08
-110	-2.48665e-07	6.51929e-09
-115	-2.36557e-07	2.79398e-09
-120	-2.47734e-07	9.31328e-09
-125	-2.48665e-07	0.0
-130	-2.45871e-07	8.47508e-08
-135	-1.97441e-07	1.20142e-07
-140	-1.97441e-07	5.1223e-08
