Field	X	Y
0	-1.39699e-07	0.0
-5	-5.40169e-08	9.03387e-08
-10	-1.1269e-07	8.10255e-08
-15	-1.23867e-07	1.86266e-08
-20	-1.43425e-07	-1.67639e-08
-25	-1.28523e-07	9.03387e-08
-30	-8.10255e-08	1.11759e-07
-35	-1.15484e-07	6.7987e-08
-40	-1.3318e-07	1.07103e-07
-45	-1.29455e-07	4.09784e-08
-50	-2.01167e-07	3.72532e-09
-55	4.12578e-07	2.98025e-08
-60	1.03657e-06	9.31328e-09
-65	5.81149e-07	0.0
-70	-2.79398e-09	4.28411e-08
-75	-1.15484e-07	1.1269e-07
-80	-2.23518e-07	9.9652e-08
-85	-3.77187e-07	2.51458e-08
-90	-4.81497e-07	1.11759e-08
-95	-4.01402e-07	1.86266e-09
-100	-3.7905e-07	0.0
-105	-2.83124e-07	0.0
-110	-2.79399e-07	3.72532e-09
-115	-2.42146e-07	5.49483e-08
-120	-2.47734e-07	1.09897e-07
-125	-2.319e-07	5.30856e-08
-130	-1.6112e-07	-3.25965e-08
-135	-2.22587e-07	3.72532e-09
-140	-2.32832e-07	-5.58796e-09
