Field	X	Y
0	-3.56698e-07	-7.17123e-08
-5	-4.12578e-07	1.01515e-07
-10	-5.59729e-07	3.07339e-08
-15	-5.77424e-07	-4.8429e-08
-20	-5.09437e-07	4.74977e-08
-25	-6.00707e-07	7.45064e-09
-30	-6.75213e-07	0.0
-35	-7.3668e-07	1.76952e-08
-40	-6.89182e-07	4.65664e-09
-45	-8.24224e-07	-7.45064e-09
-50	-9.27601e-07	-6.42617e-08
-55	-4.60075e-07	-3.53905e-08
-60	1.07103e-07	6.70557e-08
-65	2.15136e-07	-6.5193e-08
-70	3.55767e-07	-1.21073e-08
-75	3.33415e-07	9.77893e-08
-80	2.50528e-07	3.35278e-08
-85	2.47734e-07	1.86266e-09
-90	1.67639e-07	7.26436e-08
-95	9.31327e-08	6.5193e-08
-100	-1.95579e-08	3.25965e-08
-105	-1.01515e-07	9.12701e-08
-110	-6.14677e-08	-1.58326e-08
-115	-4.74977e-08	8.84761e-08
-120	-1.15484e-07	9.22014e-08
-125	-2.07686e-07	6.5193e-08
-130	-1.50875e-07	9.6858e-08
-135	-5.58796e-08	1.30386e-08
-140	-2.20724e-07	1.67639e-08
