Field	X	Y
0	-2.23518e-07	-4.65664e-08
-5	-1.40631e-07	3.44592e-08
-10	-1.9651e-07	1.13622e-07
-15	-5.30856e-08	7.63689e-08
-20	-6.05364e-08	-1.21073e-08
-25	-7.45064e-09	-2.79398e-09
-30	-6.7987e-08	4.8429e-08
-35	-1.18278e-07	5.58796e-08
-40	-1.1269e-07	7.0781e-08
-45	-2.04892e-07	3.25965e-08
-50	-1.69502e-07	4.65664e-09
-55	4.34929e-07	2.23519e-08
-60	9.89072e-07	1.06171e-07
-65	4.31204e-07	4.00471e-08
-70	-4.28411e-08	7.63689e-08
-75	-1.22004e-07	4.37724e-08
-80	-1.85334e-07	4.65664e-09
-85	-3.12926e-07	0.0
-90	-3.52973e-07	0.0
-95	-2.93368e-07	-5.1223e-08
-100	-2.50528e-07	-1.49013e-08
-105	-2.48665e-07	1.67639e-08
-110	-2.42146e-07	1.86266e-09
-115	-2.48665e-07	5.58796e-09
-120	-2.33763e-07	1.21073e-08
-125	-2.32832e-07	6.05364e-08
-130	-2.42146e-07	2.79398e-08
-135	-2.48665e-07	-1.49013e-08
-140	-1.66708e-07	-3.53905e-08
