Field	X	Y
0	-1.74158e-07	-1.49013e-08
-5	-1.29455e-07	-6.61244e-08
-10	-5.68109e-08	-2.51458e-08
-15	-1.1269e-07	0.0
-20	-1.18278e-07	3.16652e-08
-25	-5.02916e-08	5.30856e-08
-30	-1.06171e-07	8.56821e-08
-35	-2.09548e-07	1.58326e-08
-40	-1.38768e-07	1.86266e-09
-45	-1.25729e-07	0.0
-50	-2.19793e-07	0.0
-55	3.70668e-07	7.26436e-08
-60	1.08407e-06	3.81845e-08
-65	5.81149e-07	3.72532e-09
-70	1.02446e-08	1.11759e-08
-75	-1.27592e-07	9.31327e-08
-80	-2.07686e-07	8.38195e-08
-85	-3.14789e-07	1.1921e-07
-90	-3.68806e-07	3.81845e-08
-95	-3.61355e-07	6.51929e-09
-100	-2.8033e-07	9.87206e-08
-105	-2.51459e-07	-2.79398e-08
-110	-2.44008e-07	3.44592e-08
-115	-2.32832e-07	1.39699e-08
-120	-2.71948e-07	1.86266e-09
-125	-2.40283e-07	0.0
-130	-1.48081e-07	0.0
-135	-2.1048e-07	3.81845e-08
-140	-1.67639e-07	5.1223e-08
