Field	X	Y
0	-1.57394e-07	5.40169e-08
-5	-1.66708e-07	1.39699e-08
-10	-3.53905e-08	-4.09784e-08
-15	-8.47508e-08	-1.76952e-08
-20	-1.20142e-07	3.91158e-08
-25	-2.05823e-07	9.31327e-08
-30	-2.09548e-07	1.13622e-07
-35	-1.37837e-07	2.14205e-08
-40	-1.95579e-07	5.58796e-09
-45	-2.33763e-07	1.0524e-07
-50	-2.55184e-07	1.20142e-07
-55	3.53904e-07	1.22935e-07
-60	1.03191e-06	9.12701e-08
-65	6.47273e-07	1.11759e-08
-70	9.12701e-08	0.0
-75	4.65664e-09	7.82316e-08
-80	-2.01167e-07	3.35278e-08
-85	-3.54836e-07	2.79398e-09
-90	-2.98956e-07	0.0
-95	-2.56116e-07	9.31327e-08
-100	-2.32832e-07	1.21073e-07
-105	-1.66708e-07	2.88711e-08
-110	-1.30386e-07	-2.42145e-08
-115	-1.90922e-07	6.14677e-08
-120	-2.46802e-07	1.11759e-07
-125	-2.48665e-07	3.35278e-08
-130	-2.48665e-07	1.86266e-09
-135	-2.46802e-07	-9.3133e-10
-140	-1.6857e-07	7.91629e-08
