Field	X	Y
0	-4.61006e-07	2.79398e-08
-5	-3.91157e-07	4.37724e-08
-10	-4.82429e-07	1.30386e-08
-15	-5.28995e-07	2.88711e-08
-20	-5.01987e-07	3.81845e-08
-25	-4.9733e-07	3.72532e-09
-30	-4.9733e-07	4.5635e-08
-35	-5.05712e-07	9.12701e-08
-40	-5.84874e-07	-4.09784e-08
-45	-7.2271e-07	3.91158e-08
-50	-8.42851e-07	4.28411e-08
-55	-4.07921e-07	9.22014e-08
-60	1.45287e-07	5.86735e-08
-65	2.33763e-07	2.79398e-09
-70	2.04892e-07	3.53905e-08
-75	1.3318e-07	1.11759e-07
-80	1.62982e-07	2.14205e-08
-85	1.29455e-07	9.77893e-08
-90	4.8429e-08	1.14553e-07
-95	-6.89183e-08	1.86266e-08
-100	-2.60771e-08	1.86266e-09
-105	-2.79398e-09	8.75448e-08
-110	-2.14205e-08	3.81845e-08
-115	-4.00471e-08	3.72532e-09
-120	-1.35043e-07	4.28411e-08
-125	-2.27244e-07	3.44592e-08
-130	-1.39699e-07	4.65664e-09
-135	-1.25729e-07	-6.5193e-08
-140	-1.34111e-07	-1.21073e-08
