Field	X	Y
0	-2.25381e-07	1.13622e-07
-5	-1.32249e-07	-4.65664e-09
-10	-2.06755e-07	-4.65664e-08
-15	-1.45287e-07	1.14553e-07
-20	-1.60188e-07	1.32249e-07
-25	-2.23518e-07	4.74977e-08
-30	-2.46802e-07	2.51458e-08
-35	-1.49944e-07	1.86266e-09
-40	-1.71364e-07	5.86735e-08
-45	-2.44008e-07	9.59267e-08
-50	-2.47734e-07	8.47508e-08
-55	3.74393e-07	6.98496e-08
-60	9.44365e-07	9.4064e-08
-65	4.09784e-07	1.39699e-08
-70	-5.68109e-08	1.76952e-08
-75	-1.31317e-07	1.08965e-07
-80	-1.45287e-07	1.22935e-07
-85	-2.28175e-07	1.3318e-07
-90	-3.13858e-07	8.38195e-08
-95	-3.2969e-07	1.76952e-08
-100	-2.57978e-07	9.3133e-10
-105	-2.46802e-07	-1.86266e-09
-110	-2.27244e-07	-9.87206e-08
-115	-1.78815e-07	-5.96051e-08
-120	-2.40283e-07	-5.21543e-08
-125	-2.18862e-07	-3.25965e-08
-130	-2.65429e-07	-2.79398e-09
-135	-2.43077e-07	0.0
-140	-2.28175e-07	5.30856e-08
