Field	X	Y
0	-4.65664e-09	1.51806e-07
-5	-2.02098e-07	5.58796e-08
-10	-2.51459e-07	5.40169e-08
-15	-2.54253e-07	2.32832e-08
-20	-2.50528e-07	5.1223e-08
-25	-3.02682e-07	6.51929e-09
-30	-3.61355e-07	0.0
-35	-2.88712e-07	8.19568e-08
-40	-3.67874e-07	1.30386e-08
-45	-5.72767e-07	6.14677e-08
-50	-5.44827e-07	1.10828e-07
-55	-3.35278e-08	1.00583e-07
-60	5.56935e-07	8.75448e-08
-65	5.48553e-07	2.70085e-08
-70	4.38655e-07	1.08965e-07
-75	2.13274e-07	1.22935e-07
-80	1.21073e-07	5.96051e-08
-85	-1.6857e-07	-2.14205e-08
-90	-1.90922e-07	-3.72532e-09
-95	-1.93716e-07	-4.65664e-08
-100	-2.30038e-07	2.98025e-08
-105	-1.546e-07	2.32832e-08
-110	-2.34694e-07	-7.82316e-08
-115	-2.37488e-07	8.19568e-08
-120	-7.0781e-08	1.62982e-07
-125	-1.15484e-07	2.98025e-08
-130	-2.19793e-07	1.86266e-09
-135	-2.3842e-07	1.30386e-08
-140	-2.37488e-07	1.64845e-07
