Field	X	Y
0	-4.44243e-07	-5.21543e-08
-5	-3.83707e-07	2.79398e-09
-10	-3.74393e-07	2.79398e-09
-15	-4.61938e-07	3.25965e-08
-20	-4.94536e-07	2.04892e-08
-25	-5.70904e-07	4.5635e-08
-30	-6.10951e-07	6.70557e-08
-35	-6.20264e-07	7.35749e-08
-40	-6.22127e-07	2.70085e-08
-45	-7.14328e-07	9.31327e-08
-50	-8.1398e-07	1.30386e-08
-55	-3.88363e-07	7.82316e-08
-60	1.4715e-07	1.11759e-08
-65	1.6857e-07	3.72531e-08
-70	2.3842e-07	4.8429e-08
-75	1.76021e-07	1.58326e-08
-80	2.18862e-07	-3.35278e-08
-85	2.56116e-07	9.59267e-08
-90	1.80677e-07	1.21073e-07
-95	-1.86266e-08	1.22935e-07
-100	-4.47037e-08	3.35278e-08
-105	-2.23519e-08	5.58796e-08
-110	-1.80677e-07	1.76952e-08
-115	-1.57394e-07	5.58796e-08
-120	-6.14677e-08	5.77422e-08
-125	-6.70557e-08	7.45064e-09
-130	-1.16416e-07	0.0
-135	-2.11411e-07	-1.86266e-09
-140	-2.19793e-07	1.58326e-07
