Field	X	Y
0	-1.1269e-07	3.39935e-07
-5	-1.22935e-07	1.30386e-07
-10	-1.95579e-07	1.09897e-07
-15	-1.71364e-07	2.32832e-08
-20	-2.30969e-07	-1.49013e-08
-25	-3.52042e-07	-6.61244e-08
-30	-3.05476e-07	7.45063e-08
-35	-2.61703e-07	-2.79398e-09
-40	-3.33415e-07	-1.86266e-09
-45	-3.40866e-07	-1.67639e-08
-50	-3.68806e-07	-7.45064e-09
-55	2.07686e-07	8.38195e-08
-60	7.67413e-07	1.30386e-08
-65	3.56698e-07	2.79398e-09
-70	-1.55532e-07	0.0
-75	-1.30386e-07	1.30386e-08
-80	-3.91158e-08	8.66135e-08
-85	-6.42617e-08	8.84761e-08
-90	-1.18278e-07	4.28411e-08
-95	-1.24798e-07	1.13622e-07
-100	-1.89059e-07	1.22935e-07
-105	-2.39352e-07	1.21073e-07
-110	-1.57394e-07	2.04892e-08
-115	-1.38768e-07	-1.95579e-08
-120	-1.30386e-07	2.88711e-08
-125	-1.88128e-07	8.38196e-09
-130	-2.40283e-07	0.0
-135	-1.44356e-07	1.86266e-09
-140	-1.84403e-07	6.51929e-09
