Field	X	Y
0	-1.76952e-08	2.45871e-07
-5	-1.22935e-07	1.31317e-07
-10	-1.14553e-07	1.42493e-07
-15	-7.0781e-08	4.19097e-08
-20	-1.15484e-07	8.84761e-08
-25	-3.81845e-08	1.39699e-08
-30	-4.65664e-09	-6.51929e-09
-35	-9.22014e-08	-9.3133e-10
-40	-1.22004e-07	1.02446e-08
-45	-2.20724e-07	8.84761e-08
-50	-1.80677e-07	1.39699e-08
-55	4.21891e-07	9.4064e-08
-60	1.01515e-06	6.33304e-08
-65	5.63454e-07	1.11759e-07
-70	4.74977e-08	2.23519e-08
-75	-1.14553e-07	3.35278e-08
-80	-1.52738e-07	2.23519e-08
-85	-3.54836e-07	7.73002e-08
-90	-3.92089e-07	6.5193e-08
-95	-4.21891e-07	-1.39699e-08
-100	-3.02682e-07	5.02916e-08
-105	-2.54253e-07	1.15484e-07
-110	-2.49596e-07	1.1921e-07
-115	-2.30969e-07	1.95579e-08
-120	-1.44356e-07	2.79398e-09
-125	-1.98373e-07	7.73002e-08
-130	-2.32832e-07	1.1921e-07
-135	-2.73811e-07	3.72531e-08
-140	-2.18862e-07	2.79398e-09
