Field	X	Y
0	-5.26201e-07	-9.6858e-08
-5	-4.27479e-07	4.65664e-09
-10	-4.29342e-07	-4.47037e-08
-15	-4.89879e-07	-3.63218e-08
-20	-4.9733e-07	-5.58796e-09
-25	-5.42965e-07	8.28882e-08
-30	-5.51347e-07	4.37724e-08
-35	-5.37377e-07	4.65664e-09
-40	-6.22127e-07	3.91158e-08
-45	-7.17122e-07	5.58796e-09
-50	-8.14911e-07	3.72531e-08
-55	-3.37141e-07	8.38195e-08
-60	1.59257e-07	1.11759e-08
-65	1.36905e-07	-1.02446e-08
-70	1.6857e-07	9.77893e-08
-75	2.30969e-07	8.00942e-08
-80	2.57047e-07	5.86735e-08
-85	2.14205e-07	1.15484e-07
-90	1.0524e-07	8.56821e-08
-95	2.42145e-08	5.58796e-08
-100	1.86266e-09	1.58326e-08
-105	-2.32832e-08	5.68109e-08
-110	-6.98496e-08	2.23519e-08
-115	-1.15484e-07	1.09897e-07
-120	-1.23867e-07	1.22004e-07
-125	-1.24798e-07	8.19568e-08
-130	-6.42617e-08	1.58326e-08
-135	-1.15484e-07	9.3133e-10
-140	-2.00235e-07	1.86266e-09
