Field	X	Y
0	-1.92785e-07	1.78815e-07
-5	-3.95814e-07	1.67639e-08
-10	-4.77772e-07	9.3133e-10
-15	-5.10368e-07	0.0
-20	-5.0478e-07	0.0
-25	-5.56003e-07	0.0
-30	-5.91393e-07	0.0
-35	-5.92325e-07	0.0
-40	-7.0129e-07	1.86266e-08
-45	-7.57169e-07	8.00942e-08
-50	-9.35983e-07	-3.81845e-08
-55	-4.81497e-07	-9.22014e-08
-60	1.15484e-07	-1.58326e-08
-65	1.86265e-07	-3.16652e-08
-70	2.63566e-07	-2.79398e-09
-75	2.84987e-07	2.79398e-09
-80	2.5239e-07	1.86266e-09
-85	2.47734e-07	0.0
-90	1.60188e-07	-4.09784e-08
-95	9.22014e-08	-5.58796e-09
-100	1.21073e-08	6.51929e-09
-105	0.0	1.02446e-08
-110	-1.08034e-07	1.49013e-08
-115	-2.30038e-07	5.58796e-09
-120	-1.95579e-07	6.70557e-08
-125	-1.34111e-07	7.54376e-08
-130	-1.38768e-07	1.14553e-07
-135	-1.43425e-07	1.18278e-07
-140	-2.09548e-07	9.12701e-08
