Field	X	Y
0	1.35974e-07	-5.96051e-08
-5	-8.00942e-08	6.42617e-08
-10	-7.91629e-08	4.19097e-08
-15	-1.22935e-07	1.14553e-07
-20	-1.29455e-07	5.40169e-08
-25	-1.07103e-07	1.11759e-08
-30	-8.28882e-08	7.17123e-08
-35	-1.20142e-07	4.19097e-08
-40	-1.25729e-07	1.03377e-07
-45	-1.59257e-07	1.15484e-07
-50	-2.4494e-07	-5.02916e-08
-55	3.82775e-07	1.21073e-08
-60	9.35052e-07	-7.63689e-08
-65	5.19682e-07	-1.21073e-08
-70	4.37724e-08	9.49954e-08
-75	-4.74977e-08	2.79398e-08
-80	-1.22004e-07	9.4064e-08
-85	-3.25965e-07	2.14205e-08
-90	-3.68806e-07	9.3133e-10
-95	-2.46802e-07	4.65664e-08
-100	-2.11411e-07	7.26436e-08
-105	-2.4494e-07	8.38196e-09
-110	-2.00235e-07	-2.88711e-08
-115	-1.88128e-07	-5.58796e-09
-120	-2.05823e-07	8.66135e-08
-125	-1.40631e-07	1.20142e-07
-130	-2.27244e-07	1.23867e-07
-135	-2.40283e-07	5.58796e-08
-140	-2.48665e-07	1.67639e-08
