Field	X	Y
0	-1.98373e-07	2.04892e-08
-5	-1.97441e-07	9.03387e-08
-10	-2.44008e-07	1.09897e-07
-15	-2.78467e-07	2.04892e-08
-20	-2.39352e-07	1.86266e-09
-25	-3.10132e-07	0.0
-30	-3.6508e-07	4.8429e-08
-35	-3.62286e-07	5.30856e-08
-40	-3.59492e-07	2.98025e-08
-45	-4.36792e-07	1.08965e-07
-50	-4.77772e-07	1.0524e-07
-55	1.07103e-07	6.51929e-09
-60	6.25852e-07	1.86266e-08
-65	1.79746e-07	9.31328e-09
-70	-1.546e-07	0.0
-75	-1.45287e-07	1.11759e-08
-80	-4.28411e-08	3.35278e-08
-85	-4.65664e-09	1.67639e-08
-90	-6.61244e-08	9.3133e-10
-95	-1.1921e-07	6.33304e-08
-100	-1.24798e-07	4.65664e-08
-105	-1.08034e-07	-2.70085e-08
-110	-1.34111e-07	-5.58796e-09
-115	-2.20724e-07	7.91629e-08
-120	-2.44008e-07	1.39699e-08
-125	-1.97441e-07	0.0
-130	-2.42146e-07	-6.51929e-09
-135	-2.19793e-07	-2.79398e-09
-140	-2.36557e-07	1.02446e-08
