Field	X	Y
0	-4.75908e-07	1.02446e-08
-5	-3.80913e-07	-1.86266e-09
-10	-4.23754e-07	-1.49013e-08
-15	-4.88948e-07	-1.86266e-09
-20	-4.69388e-07	0.0
-25	-4.18166e-07	0.0
-30	-5.56935e-07	0.0
-35	-6.13745e-07	9.59267e-08
-40	-6.9477e-07	1.10828e-07
-45	-7.38542e-07	6.89183e-08
-50	-8.09323e-07	8.38196e-09
-55	-3.14789e-07	7.17123e-08
-60	2.33763e-07	1.07103e-07
-65	3.04544e-07	2.98025e-08
-70	4.67526e-07	6.98496e-08
-75	3.31553e-07	2.23519e-08
-80	1.77884e-07	4.65664e-09
-85	1.27592e-07	9.31328e-09
-90	9.77893e-08	2.79398e-09
-95	2.98025e-08	-5.40169e-08
-100	7.17123e-08	-6.23991e-08
-105	-1.1269e-07	-6.23991e-08
-110	-1.36905e-07	5.77422e-08
-115	-1.90922e-07	4.37724e-08
-120	-2.09548e-07	2.04892e-08
-125	-1.59257e-07	7.73002e-08
-130	-2.11411e-07	5.02916e-08
-135	-1.77884e-07	9.31328e-09
-140	-1.06171e-07	3.72532e-09
