Field	X	Y
0	1.95579e-08	-5.1223e-08
-5	-1.15484e-07	-3.72532e-09
-10	-1.23867e-07	-7.45064e-09
-15	-1.24798e-07	2.98025e-08
-20	-1.23867e-07	6.05364e-08
-25	-1.88128e-07	6.51929e-09
-30	-1.34111e-07	3.16652e-08
-35	-1.25729e-07	5.58796e-09
-40	-2.09548e-07	1.39699e-08
-45	-1.83471e-07	-5.30856e-08
-50	-1.38768e-07	8.38196e-09
-55	5.0478e-07	5.58796e-09
-60	9.90934e-07	0.0
-65	5.27132e-07	0.0
-70	-4.8429e-08	9.22014e-08
-75	-1.20142e-07	6.98496e-08
-80	-1.74158e-07	3.91158e-08
-85	-3.87432e-07	5.77422e-08
-90	-3.76256e-07	-1.95579e-08
-95	-3.73462e-07	1.03377e-07
-100	-2.77536e-07	1.0524e-07
-105	-3.42729e-07	1.86266e-09
-110	-4.18166e-07	5.77422e-08
-115	-2.11411e-07	9.31328e-09
-120	-2.21656e-07	-2.42145e-08
-125	-1.91853e-07	-9.31328e-09
-130	-2.09548e-07	3.44592e-08
-135	-2.42146e-07	9.77893e-08
-140	-2.46802e-07	1.1921e-07
