Field	X	Y
0	-5.67179e-07	-1.76021e-07
-5	-5.97913e-07	1.58326e-08
-10	-4.67526e-07	4.65664e-09
-15	-4.13509e-07	4.8429e-08
-20	-4.72182e-07	3.44592e-08
-25	-6.34234e-07	5.58796e-09
-30	-6.35166e-07	7.63689e-08
-35	-6.01638e-07	7.45063e-08
-40	-6.78938e-07	1.95579e-08
-45	-7.41336e-07	6.7987e-08
-50	-8.48439e-07	3.72531e-08
-55	-3.90226e-07	1.11759e-08
-60	1.09897e-07	3.44592e-08
-65	1.49944e-07	-7.91629e-08
-70	3.19445e-07	-1.86266e-09
-75	3.74393e-07	7.63689e-08
-80	3.35278e-07	8.10255e-08
-85	2.54253e-07	1.1921e-07
-90	1.35974e-07	1.14553e-07
-95	1.58326e-08	1.21073e-07
-100	-9.22014e-08	1.07103e-07
-105	-9.31327e-08	3.91158e-08
-110	-1.1921e-07	1.95579e-08
-115	-1.24798e-07	5.96051e-08
-120	-1.24798e-07	2.79398e-08
-125	-2.03029e-07	6.14677e-08
-130	-1.52738e-07	9.31328e-09
-135	-1.76952e-07	2.32832e-08
-140	-3.36209e-07	1.21073e-07
