Field	X	Y
0	2.04892e-08	-5.21543e-08
-5	-8.94074e-08	-2.79398e-09
-10	-1.52738e-07	1.86266e-08
-15	-1.69502e-07	6.61244e-08
-20	-1.41562e-07	7.45064e-09
-25	-1.26661e-07	0.0
-30	-1.76021e-07	5.58796e-09
-35	-2.41214e-07	4.65664e-09
-40	-2.48665e-07	7.26436e-08
-45	-3.06407e-07	6.70557e-08
-50	-3.05476e-07	1.17347e-07
-55	3.09201e-07	1.23867e-07
-60	9.90934e-07	1.23867e-07
-65	5.81149e-07	2.60771e-08
-70	7.82316e-08	6.05364e-08
-75	-8.75448e-08	2.98025e-08
-80	-1.57394e-07	6.61244e-08
-85	-3.18514e-07	5.58796e-08
-90	-3.68806e-07	1.39699e-08
-95	-3.59492e-07	1.0524e-07
-100	-2.5239e-07	1.09897e-07
-105	-2.14205e-07	-3.07339e-08
-110	-1.40631e-07	-6.42617e-08
-115	-1.95579e-07	-5.1223e-08
-120	-2.16999e-07	7.82316e-08
-125	-2.30038e-07	1.26661e-07
-130	-2.46802e-07	5.58796e-08
-135	-2.43077e-07	1.21073e-08
-140	-1.62051e-07	4.09784e-08
