Field	X	Y
0	-3.52042e-07	6.14677e-08
-5	-2.2445e-07	3.72532e-09
-10	-1.31317e-07	3.44592e-08
-15	-1.22935e-07	3.72532e-09
-20	-1.14553e-07	-3.07339e-08
-25	-1.64845e-07	7.45063e-08
-30	-2.18862e-07	1.02446e-08
-35	-2.15136e-07	1.21073e-08
-40	-1.73227e-07	1.07103e-07
-45	-2.40283e-07	2.98025e-08
-50	-3.78119e-07	3.44592e-08
-55	2.40283e-07	6.05364e-08
-60	9.01524e-07	4.8429e-08
-65	6.75213e-07	5.68109e-08
-70	2.59841e-07	5.1223e-08
-75	-4.74977e-08	4.65664e-09
-80	-6.23991e-08	9.4064e-08
-85	-2.54253e-07	-5.02916e-08
-90	-3.61355e-07	2.42145e-08
-95	-2.77536e-07	1.25729e-07
-100	-2.3842e-07	9.31327e-08
-105	-1.4715e-07	1.4715e-07
-110	-2.59841e-07	5.77422e-08
-115	-2.6636e-07	6.7987e-08
-120	-2.27244e-07	8.84761e-08
-125	-2.16068e-07	1.86266e-08
-130	-2.75673e-07	9.3133e-10
-135	-2.34694e-07	4.19097e-08
-140	-2.28175e-07	5.96051e-08
