Field	X	Y
0	7.45063e-08	2.51458e-08
-5	-1.50875e-07	7.91629e-08
-10	-1.34111e-07	1.23867e-07
-15	-4.74977e-08	6.23991e-08
-20	-3.81845e-08	3.53905e-08
-25	-1.1269e-07	1.02446e-08
-30	-1.34111e-07	6.89183e-08
-35	-2.32832e-07	5.21543e-08
-40	-2.00235e-07	1.01515e-07
-45	-2.43077e-07	3.07339e-08
-50	-2.57047e-07	1.86266e-09
-55	3.69737e-07	0.0
-60	9.90934e-07	-2.70085e-08
-65	6.00707e-07	-3.72532e-09
-70	2.88711e-08	-6.33304e-08
-75	-1.86265e-07	-1.21073e-08
-80	-2.55184e-07	6.7987e-08
-85	-4.27479e-07	1.21073e-08
-90	-4.90811e-07	-2.79398e-09
-95	-3.98608e-07	-6.89183e-08
-100	-3.1572e-07	-3.07339e-08
-105	-3.40866e-07	-2.79398e-09
-110	-2.93368e-07	-6.61244e-08
-115	-3.23171e-07	-9.31328e-09
-120	-1.95579e-07	1.95579e-08
-125	-1.32249e-07	2.51458e-08
-130	-2.25381e-07	1.08965e-07
-135	-1.45287e-07	5.30856e-08
-140	-2.09548e-07	1.86266e-08
