Field	X	Y
0	-1.97441e-07	2.32832e-07
-5	-6.05364e-08	2.79398e-08
-10	-1.16416e-07	5.68109e-08
-15	-1.44356e-07	4.8429e-08
-20	-1.88128e-07	-4.65664e-09
-25	-1.90922e-07	-9.03387e-08
-30	-8.47508e-08	-7.35749e-08
-35	-1.7509e-07	5.40169e-08
-40	-1.46219e-07	2.88711e-08
-45	-1.49944e-07	2.32832e-08
-50	-2.36557e-07	1.11759e-08
-55	4.54487e-07	0.0
-60	1.01887e-06	5.86735e-08
-65	5.83943e-07	6.14677e-08
-70	4.93603e-08	5.58796e-08
-75	-1.70433e-07	1.22004e-07
-80	-1.6112e-07	8.75448e-08
-85	-3.32484e-07	1.18278e-07
-90	-3.58561e-07	1.1921e-07
-95	-2.82193e-07	1.09897e-07
-100	-3.26896e-07	6.14677e-08
-105	-2.77536e-07	5.58796e-09
-110	-2.51459e-07	0.0
-115	-2.48665e-07	1.30386e-08
-120	-2.16999e-07	7.45063e-08
-125	-1.38768e-07	1.11759e-08
-130	-1.76952e-07	0.0
-135	-1.55532e-07	9.4064e-08
-140	-1.76021e-07	2.79398e-08
