Field	X	Y
0	-8.75448e-08	-2.51458e-08
-5	-2.41214e-07	7.0781e-08
-10	-3.67874e-07	1.03377e-07
-15	-3.81844e-07	1.21073e-07
-20	-2.90574e-07	7.26436e-08
-25	-4.16303e-07	8.84761e-08
-30	-4.35861e-07	1.20142e-07
-35	-5.51347e-07	6.05364e-08
-40	-6.16539e-07	5.58796e-09
-45	-7.06877e-07	0.0
-50	-7.92559e-07	0.0
-55	-2.96162e-07	7.45063e-08
-60	3.26896e-07	7.73002e-08
-65	3.78119e-07	1.86266e-08
-70	4.1444e-07	6.89183e-08
-75	3.52973e-07	1.07103e-07
-80	1.62982e-07	5.96051e-08
-85	3.53905e-08	1.99304e-07
-90	-9.31327e-08	1.44356e-07
-95	-1.20142e-07	4.8429e-08
-100	-1.23867e-07	3.81845e-08
-105	-4.93603e-08	3.72532e-09
-110	-8.10255e-08	5.77422e-08
-115	-1.13622e-07	4.8429e-08
-120	-2.1793e-07	8.38196e-09
-125	-2.46802e-07	3.25965e-08
-130	-2.12342e-07	5.58796e-08
-135	-1.36905e-07	-4.65664e-09
-140	-2.16068e-07	6.05364e-08
