Field	X	Y
0	-1.29455e-07	1.30386e-08
-5	-1.27592e-07	0.0
-10	-1.3318e-07	-1.86266e-09
-15	-1.35043e-07	0.0
-20	-1.25729e-07	0.0
-25	-1.34111e-07	0.0
-30	-1.26661e-07	2.32832e-08
-35	-2.11411e-07	8.19568e-08
-40	-2.08617e-07	9.49954e-08
-45	-2.39352e-07	-2.79398e-08
-50	-2.02098e-07	-7.45064e-09
-55	3.86501e-07	7.45063e-08
-60	1.00211e-06	9.87206e-08
-65	5.97913e-07	1.56463e-07
-70	-5.30856e-08	7.35749e-08
-75	-1.73227e-07	5.02916e-08
-80	-2.1793e-07	1.11759e-07
-85	-3.30621e-07	1.22935e-07
-90	-3.69737e-07	1.1921e-07
-95	-3.00819e-07	1.14553e-07
-100	-2.32832e-07	1.21073e-08
-105	-2.44008e-07	-6.14677e-08
-110	-2.48665e-07	-5.40169e-08
-115	-1.91853e-07	-6.51929e-09
-120	-2.25381e-07	0.0
-125	-2.14205e-07	2.42145e-08
-130	-2.57047e-07	-2.79398e-09
-135	-2.88712e-07	1.86266e-08
-140	-2.98956e-07	9.03387e-08
