Field	X	Y
0	-2.61703e-07	1.22935e-07
-5	-4.86154e-07	1.58326e-08
-10	-4.71251e-07	8.75448e-08
-15	-5.00124e-07	1.1921e-07
-20	-5.56003e-07	3.72531e-08
-25	-5.45759e-07	2.88711e-08
-30	-5.72767e-07	1.11759e-08
-35	-7.18985e-07	0.0
-40	-7.45062e-07	3.91158e-08
-45	-7.59963e-07	-3.16652e-08
-50	-8.7079e-07	-6.51929e-09
-55	-4.0699e-07	-1.86266e-09
-60	1.70433e-07	0.0
-65	1.546e-07	1.76952e-08
-70	2.78467e-07	2.79398e-09
-75	2.01167e-07	-2.70085e-08
-80	1.64845e-07	-2.79398e-09
-85	1.55532e-07	0.0
-90	1.81609e-07	-3.91158e-08
-95	-2.04892e-08	5.77422e-08
-100	-2.14205e-08	3.72531e-08
-105	-9.6858e-08	-1.86266e-08
-110	-1.04309e-07	-4.65664e-09
-115	-1.62051e-07	2.14205e-08
-120	-1.91853e-07	1.86266e-09
-125	-8.38195e-08	9.4064e-08
-130	-1.93716e-07	2.32832e-08
-135	-1.76021e-07	1.39699e-08
-140	-1.24798e-07	9.3133e-10
