Field	X	Y
0	-3.87432e-07	2.23519e-08
-5	-3.52042e-07	1.02446e-07
-10	-3.70668e-07	2.79398e-08
-15	-3.79981e-07	6.33304e-08
-20	-4.2096e-07	7.45064e-09
-25	-4.19097e-07	0.0
-30	-4.50762e-07	8.38196e-09
-35	-4.55419e-07	4.65664e-08
-40	-5.99775e-07	8.19568e-08
-45	-7.27367e-07	1.15484e-07
-50	-8.04666e-07	3.25965e-08
-55	-2.76605e-07	2.98025e-08
-60	2.53322e-07	1.86266e-09
-65	2.84987e-07	7.35749e-08
-70	3.99539e-07	3.91158e-08
-75	2.98025e-07	7.45063e-08
-80	2.36557e-07	8.38195e-08
-85	2.29106e-07	1.20142e-07
-90	6.98496e-08	1.26661e-07
-95	6.51929e-09	2.32832e-08
-100	-6.05364e-08	1.86266e-09
-105	-1.07103e-07	8.75448e-08
-110	-1.86266e-08	5.58796e-08
-115	-6.42617e-08	0.0
-120	-1.16416e-07	4.47037e-08
-125	-1.23867e-07	6.33304e-08
-130	-2.03029e-07	9.31328e-09
-135	-1.92785e-07	2.70085e-08
-140	-1.27592e-07	1.95579e-08
