Field	X	Y
0	-2.32832e-07	-1.97441e-07
-5	-1.52738e-07	1.02446e-08
-10	-1.62982e-07	7.17123e-08
-15	-1.28523e-07	1.18278e-07
-20	-1.24798e-07	7.91629e-08
-25	-1.46219e-07	1.11759e-07
-30	-2.1793e-07	1.22004e-07
-35	-2.16068e-07	5.1223e-08
-40	-2.58909e-07	4.65664e-09
-45	-3.33415e-07	-2.79398e-09
-50	-3.11995e-07	4.65664e-08
-55	2.67291e-07	1.16416e-07
-60	9.4809e-07	5.30856e-08
-65	6.35166e-07	8.28882e-08
-70	1.91853e-07	1.1921e-07
-75	1.95579e-08	2.51458e-08
-80	-6.89183e-08	6.5193e-08
-85	-2.32832e-07	1.17347e-07
-90	-3.21308e-07	1.23867e-07
-95	-2.55184e-07	1.23867e-07
-100	-2.36557e-07	7.91629e-08
-105	-2.45871e-07	-3.72531e-08
-110	-1.60188e-07	1.95579e-08
-115	-2.18862e-07	6.05364e-08
-120	-1.88128e-07	1.28523e-07
-125	-2.04892e-07	1.36905e-07
-130	-3.20377e-07	1.14553e-07
-135	-1.74158e-07	8.38195e-08
-140	-1.95579e-07	2.23519e-08
