Field	X	Y
0	-3.81845e-08	-8.94074e-08
-5	-2.30038e-07	-6.98496e-08
-10	-2.47734e-07	-8.94074e-08
-15	-2.45871e-07	7.73002e-08
-20	-2.16999e-07	1.20142e-07
-25	-3.32484e-07	3.72531e-08
-30	-3.23171e-07	6.98496e-08
-35	-2.79399e-07	2.79398e-08
-40	-4.12578e-07	-4.5635e-08
-45	-4.80566e-07	-5.58796e-09
-50	-4.95467e-07	2.14205e-08
-55	1.11759e-08	3.25965e-08
-60	5.85806e-07	1.58326e-08
-65	5.48553e-07	2.32832e-08
-70	4.03264e-07	4.65664e-09
-75	2.05823e-07	0.0
-80	6.23991e-08	0.0
-85	-1.62051e-07	6.51929e-09
-90	-1.72296e-07	-2.79398e-09
-95	-2.29106e-07	-1.95579e-08
-100	-2.28175e-07	-2.79398e-09
-105	-1.89059e-07	0.0
-110	-2.06755e-07	0.0
-115	-2.44008e-07	1.86266e-08
-120	-3.0827e-07	7.54376e-08
-125	-2.55184e-07	8.66135e-08
-130	-1.81609e-07	4.09784e-08
-135	-1.88128e-07	-6.89183e-08
-140	-2.58909e-07	4.65664e-08
