Field	X	Y
0	-4.4238e-07	8.19568e-08
-5	-3.60424e-07	1.58326e-08
-10	-3.9302e-07	5.58796e-09
-15	-4.75908e-07	1.86266e-08
-20	-4.64732e-07	2.79398e-09
-25	-4.98261e-07	0.0
-30	-5.63454e-07	8.94074e-08
-35	-5.41102e-07	8.38195e-08
-40	-6.62174e-07	1.30386e-08
-45	-8.11186e-07	-3.16652e-08
-50	-8.19568e-07	-3.72532e-09
-55	-4.33067e-07	-9.3133e-10
-60	2.30969e-07	6.7987e-08
-65	1.9651e-07	1.11759e-07
-70	3.46454e-07	2.42145e-08
-75	2.83124e-07	3.25965e-08
-80	2.33763e-07	2.79398e-08
-85	2.58909e-07	1.39699e-08
-90	1.10828e-07	1.86266e-08
-95	-6.42617e-08	1.02446e-07
-100	-1.1921e-07	1.21073e-07
-105	-1.10828e-07	2.14205e-08
-110	-1.92785e-07	5.77422e-08
-115	-2.44008e-07	1.16416e-07
-120	-1.546e-07	6.98496e-08
-125	-2.20724e-07	4.19097e-08
-130	-2.46802e-07	4.65664e-09
-135	-2.47734e-07	-2.60771e-08
-140	-1.92785e-07	-6.51929e-09
