Field	X	Y
0	-2.89643e-07	-1.40631e-07
-5	-4.77772e-07	-1.86266e-09
-10	-4.33067e-07	-2.79398e-09
-15	-5.14094e-07	2.79398e-09
-20	-5.886e-07	8.66135e-08
-25	-6.11883e-07	4.65664e-08
-30	-6.71487e-07	-4.00471e-08
-35	-6.90114e-07	3.44592e-08
-40	-7.16191e-07	1.86266e-08
-45	-8.58683e-07	5.96051e-08
-50	-1.02726e-06	-2.60771e-08
-55	-5.17819e-07	-1.21073e-08
-60	-1.86266e-08	-3.72531e-08
-65	2.33763e-07	1.21073e-08
-70	3.90226e-07	1.00583e-07
-75	3.74393e-07	6.98496e-08
-80	3.63218e-07	4.47037e-08
-85	2.95231e-07	2.32832e-08
-90	1.43425e-07	9.77893e-08
-95	1.58326e-08	-2.98025e-08
-100	-9.6858e-08	7.17123e-08
-105	-1.95579e-08	9.49954e-08
-110	-7.54376e-08	8.28882e-08
-115	-1.29455e-07	3.25965e-08
-120	-9.22014e-08	3.72532e-09
-125	-1.46219e-07	1.11759e-08
-130	-1.43425e-07	6.98496e-08
-135	-1.26661e-07	-7.35749e-08
-140	-1.24798e-07	7.73002e-08
