Field	X	Y
0	-2.08617e-07	2.14205e-08
-5	-4.48899e-07	-1.67639e-08
-10	-4.46105e-07	6.5193e-08
-15	-5.35514e-07	2.60771e-08
-20	-5.01987e-07	1.0524e-07
-25	-4.9733e-07	8.38195e-08
-30	-5.41102e-07	2.04892e-08
-35	-6.36097e-07	1.86266e-09
-40	-6.4541e-07	1.86266e-08
-45	-7.76727e-07	1.07103e-07
-50	-8.81966e-07	7.17123e-08
-55	-4.36792e-07	1.15484e-07
-60	1.03377e-07	3.72531e-08
-65	2.02098e-07	9.77893e-08
-70	3.5111e-07	1.86266e-08
-75	2.67291e-07	9.31327e-08
-80	2.53322e-07	1.02446e-07
-85	2.3842e-07	3.91158e-08
-90	8.00942e-08	-7.17123e-08
-95	6.7987e-08	-1.21073e-08
-100	9.31328e-09	5.77422e-08
-105	0.0	1.30386e-08
-110	-2.14205e-08	0.0
-115	-1.10828e-07	3.25965e-08
-120	-1.23867e-07	2.32832e-08
-125	-1.24798e-07	1.86266e-09
-130	-1.31317e-07	4.09784e-08
-135	-1.95579e-07	9.59267e-08
-140	-1.52738e-07	4.65664e-09
