Field	X	Y
0	1.01515e-07	6.5193e-08
-5	-9.77893e-08	8.38195e-08
-10	-1.22004e-07	6.89183e-08
-15	-1.24798e-07	7.91629e-08
-20	-1.24798e-07	1.39699e-08
-25	-2.18862e-07	4.8429e-08
-30	-1.62051e-07	9.4064e-08
-35	-1.85334e-07	4.19097e-08
-40	-1.48081e-07	8.75448e-08
-45	-1.7509e-07	9.77893e-08
-50	-2.39352e-07	2.88711e-08
-55	3.02682e-07	1.02446e-07
-60	9.57407e-07	3.25965e-08
-65	5.43896e-07	2.79398e-09
-70	3.16652e-08	0.0
-75	-6.89183e-08	0.0
-80	-1.78815e-07	-7.45064e-09
-85	-3.34347e-07	8.38195e-08
-90	-2.73811e-07	6.05364e-08
-95	-3.4366e-07	4.19097e-08
-100	-2.79399e-07	5.21543e-08
-105	-2.51459e-07	2.32832e-08
-110	-2.48665e-07	7.35749e-08
-115	-2.28175e-07	2.88711e-08
-120	-2.42146e-07	7.91629e-08
-125	-2.4494e-07	2.04892e-08
-130	-2.45871e-07	-2.79398e-08
-135	-2.23518e-07	-5.21543e-08
-140	-1.36905e-07	-5.58796e-09
