Field	X	Y
0	-1.36905e-07	-9.4064e-08
-5	-1.11759e-08	-7.45064e-09
-10	-9.22014e-08	1.02446e-08
-15	-1.21073e-07	-2.04892e-08
-20	-1.43425e-07	-3.72532e-09
-25	-5.21543e-08	9.12701e-08
-30	-5.58796e-09	3.53905e-08
-35	-9.03387e-08	-8.38196e-09
-40	-9.87206e-08	-5.58796e-09
-45	-2.22587e-07	0.0
-50	-2.45871e-07	8.66135e-08
-55	3.49248e-07	4.37724e-08
-60	9.09906e-07	6.51929e-09
-65	5.50415e-07	6.23991e-08
-70	1.07103e-07	5.58796e-08
-75	-9.6858e-08	1.30386e-08
-80	-9.6858e-08	0.0
-85	-2.3842e-07	-5.58796e-09
-90	-3.26896e-07	9.31328e-09
-95	-3.55767e-07	-3.16652e-08
-100	-2.86849e-07	-7.45064e-09
-105	-3.11995e-07	5.40169e-08
-110	-2.57047e-07	2.98025e-08
-115	-2.16999e-07	1.67639e-08
-120	-2.02098e-07	1.76952e-08
-125	-1.85334e-07	4.19097e-08
-130	-1.49013e-07	6.51929e-09
-135	-1.32249e-07	-7.73002e-08
-140	-1.29455e-07	-1.20142e-07
