Field	X	Y
0	-8.28882e-08	3.03613e-07
-5	-7.54376e-08	1.35974e-07
-10	-1.1269e-07	-3.07339e-08
-15	-1.23867e-07	-8.38196e-09
-20	-1.27592e-07	-9.3133e-10
-25	-1.64845e-07	6.5193e-08
-30	-1.88128e-07	8.66135e-08
-35	-1.97441e-07	7.73002e-08
-40	-2.8778e-07	1.58326e-08
-45	-2.57047e-07	3.72532e-09
-50	-2.48665e-07	8.84761e-08
-55	3.41797e-07	1.86266e-08
-60	1.04681e-06	7.73002e-08
-65	6.5938e-07	9.9652e-08
-70	4.37724e-08	1.20142e-07
-75	-9.87206e-08	3.44592e-08
-80	-1.6112e-07	-4.47037e-08
-85	-3.33415e-07	6.51929e-09
-90	-3.31553e-07	1.07103e-07
-95	-3.42729e-07	3.53905e-08
-100	-3.50179e-07	-1.95579e-08
-105	-2.1048e-07	-2.79398e-09
-110	-1.30386e-07	1.30386e-08
-115	-1.21073e-07	1.07103e-07
-120	-1.62051e-07	2.88711e-08
-125	-2.54253e-07	-9.31328e-09
-130	-1.8254e-07	1.86266e-08
-135	-2.36557e-07	7.45064e-09
-140	-2.67291e-07	1.02446e-08
