Field	X	Y
0	-3.70668e-07	2.42145e-08
-5	-3.68806e-07	3.53905e-08
-10	-4.72182e-07	6.05364e-08
-15	-4.95467e-07	3.25965e-08
-20	-4.88948e-07	1.72296e-07
-25	-5.49484e-07	4.5635e-08
-30	-6.14677e-07	7.91629e-08
-35	-6.15608e-07	2.42145e-08
-40	-7.69276e-07	8.75448e-08
-45	-7.96284e-07	2.98025e-08
-50	-8.60546e-07	1.86266e-09
-55	-4.36792e-07	3.25965e-08
-60	1.34111e-07	4.47037e-08
-65	1.09897e-07	4.65664e-09
-70	2.43077e-07	8.00942e-08
-75	3.32484e-07	-1.86266e-08
-80	2.01167e-07	4.00471e-08
-85	1.87197e-07	5.30856e-08
-90	9.12701e-08	3.35278e-08
-95	3.72531e-08	-5.96051e-08
-100	4.65664e-09	3.72532e-09
-105	-9.22014e-08	3.72532e-09
-110	-1.89991e-07	2.42145e-08
-115	-1.18278e-07	7.26436e-08
-120	-9.6858e-08	2.04892e-08
-125	-1.22004e-07	9.77893e-08
-130	-1.24798e-07	5.30856e-08
-135	-2.07686e-07	5.58796e-08
-140	-3.24102e-07	2.51458e-08
