Field	X	Y
0	-5.36445e-07	-1.27592e-07
-5	-4.47037e-07	-4.47037e-08
-10	-4.48899e-07	-5.58796e-09
-15	-4.92673e-07	3.72532e-09
-20	-5.0478e-07	5.58796e-09
-25	-5.51347e-07	1.07103e-07
-30	-5.89531e-07	1.09897e-07
-35	-6.13745e-07	6.33304e-08
-40	-6.26784e-07	1.02446e-08
-45	-7.55306e-07	3.35278e-08
-50	-9.45296e-07	9.31327e-08
-55	-4.53556e-07	1.58326e-08
-60	1.90922e-07	8.38196e-09
-65	2.28175e-07	7.73002e-08
-70	3.74393e-07	9.31328e-09
-75	3.33415e-07	0.0
-80	2.75673e-07	9.3133e-10
-85	2.98025e-07	1.02446e-07
-90	1.99304e-07	3.25965e-08
-95	1.36905e-07	3.44592e-08
-100	1.26661e-07	8.38195e-08
-105	2.04892e-08	1.86266e-08
-110	-4.74977e-08	3.07339e-08
-115	-7.45064e-09	-4.37724e-08
-120	-7.17123e-08	5.58796e-08
-125	-1.17347e-07	1.17347e-07
-130	-1.26661e-07	5.58796e-08
-135	-1.9651e-07	1.37837e-07
-140	-1.50875e-07	1.35974e-07
