Field	X	Y
0	-2.12342e-07	7.0781e-08
-5	-3.92089e-07	1.67639e-08
-10	-3.76256e-07	-5.58796e-09
-15	-4.44243e-07	6.14677e-08
-20	-5.30858e-07	6.7987e-08
-25	-5.01055e-07	7.45064e-09
-30	-5.16888e-07	5.58796e-08
-35	-5.7463e-07	8.47508e-08
-40	-7.10603e-07	1.95579e-08
-45	-7.45993e-07	8.19568e-08
-50	-8.30743e-07	2.04892e-08
-55	-4.26548e-07	5.86735e-08
-60	1.22004e-07	6.51929e-09
-65	2.07686e-07	0.0
-70	3.11064e-07	6.33304e-08
-75	2.08617e-07	1.17347e-07
-80	1.31317e-07	1.23867e-07
-85	1.32249e-07	1.23867e-07
-90	1.25729e-07	1.7509e-07
-95	1.23867e-07	1.40631e-07
-100	5.1223e-08	2.51458e-08
-105	-7.0781e-08	1.86266e-09
-110	-1.43425e-07	7.82316e-08
-115	-1.39699e-07	1.1921e-07
-120	-1.25729e-07	1.76952e-08
-125	-1.31317e-07	7.91629e-08
-130	-1.34111e-07	1.01515e-07
-135	-2.28175e-07	8.94074e-08
-140	-2.46802e-07	-1.30386e-08
