Field	X	Y
0	-1.66708e-07	1.64845e-07
-5	-4.33998e-07	-6.7987e-08
-10	-4.02333e-07	3.81845e-08
-15	-3.83707e-07	1.15484e-07
-20	-4.75908e-07	5.49483e-08
-25	-4.96399e-07	1.00583e-07
-30	-4.9733e-07	1.16416e-07
-35	-5.45759e-07	1.22935e-07
-40	-5.75561e-07	1.11759e-08
-45	-6.43548e-07	2.79398e-09
-50	-7.48787e-07	0.0
-55	-3.1572e-07	1.49013e-08
-60	2.09548e-07	8.66135e-08
-65	3.53905e-08	1.21073e-08
-70	1.23867e-07	0.0
-75	1.40631e-07	1.58326e-08
-80	2.07686e-07	8.28882e-08
-85	1.66708e-07	1.11759e-08
-90	5.86735e-08	2.60771e-08
-95	4.65664e-09	1.0524e-07
-100	-4.65664e-09	3.63218e-08
-105	-1.07103e-07	9.59267e-08
-110	-1.22935e-07	2.70085e-08
-115	-1.31317e-07	3.91158e-08
-120	-2.08617e-07	1.39699e-08
-125	-2.44008e-07	-1.02446e-08
-130	-2.48665e-07	-1.86266e-09
-135	-2.15136e-07	1.86266e-08
-140	-2.22587e-07	1.11759e-08
