Field	X	Y
0	-4.13509e-07	9.77893e-08
-5	-4.86154e-07	4.93603e-08
-10	-4.96399e-07	5.1223e-08
-15	-5.3272e-07	-2.79398e-09
-20	-5.56003e-07	3.72531e-08
-25	-6.14677e-07	1.1269e-07
-30	-5.36445e-07	2.70085e-08
-35	-6.1002e-07	1.86266e-09
-40	-6.35166e-07	5.77422e-08
-45	-7.11534e-07	1.14553e-07
-50	-9.00593e-07	9.12701e-08
-55	-4.27479e-07	2.70085e-08
-60	1.73227e-07	1.11759e-08
-65	2.06755e-07	8.66135e-08
-70	3.27827e-07	7.54376e-08
-75	3.49248e-07	2.70085e-08
-80	2.69154e-07	2.14205e-08
-85	2.37488e-07	-3.91158e-08
-90	1.1921e-07	-7.45064e-09
-95	1.21073e-08	5.58796e-09
-100	0.0	7.54376e-08
-105	0.0	2.23519e-08
-110	-1.30386e-08	1.11759e-08
-115	-6.33304e-08	9.3133e-10
-120	-1.39699e-07	0.0
-125	-2.15136e-07	9.12701e-08
-130	-1.31317e-07	4.8429e-08
-135	-1.28523e-07	3.25965e-08
-140	-1.31317e-07	1.02446e-07
