Field	X	Y
0	4.00471e-08	2.50528e-07
-5	-5.77422e-08	3.35278e-08
-10	-1.76021e-07	1.07103e-07
-15	-2.09548e-07	1.06171e-07
-20	-1.1921e-07	5.77422e-08
-25	-1.1921e-07	6.98496e-08
-30	-1.24798e-07	3.25965e-08
-35	-9.87206e-08	7.0781e-08
-40	-1.52738e-07	-6.61244e-08
-45	-2.39352e-07	-3.53905e-08
-50	-1.73227e-07	-2.60771e-08
-55	3.78119e-07	2.60771e-08
-60	9.63926e-07	1.40631e-07
-65	6.70556e-07	2.88711e-08
-70	1.70433e-07	1.86266e-09
-75	-7.63689e-08	5.77422e-08
-80	-1.9651e-07	1.23867e-07
-85	-4.01402e-07	8.47508e-08
-90	-3.7905e-07	1.58326e-08
-95	-3.70668e-07	9.3133e-10
-100	-3.23171e-07	0.0
-105	-2.74742e-07	7.45064e-09
-110	-1.46219e-07	1.86266e-09
-115	-2.93368e-07	6.5193e-08
-120	-2.02098e-07	1.04309e-07
-125	-2.91506e-07	1.40631e-07
-130	-2.59841e-07	1.07103e-07
-135	-2.42146e-07	-4.5635e-08
-140	-1.37837e-07	-7.45064e-09
