Field	X	Y
0	1.24798e-07	1.07103e-07
-5	-1.0524e-07	1.21073e-07
-10	-2.00235e-07	2.51458e-08
-15	-2.42146e-07	8.66135e-08
-20	-2.319e-07	5.58796e-08
-25	-2.46802e-07	-3.72532e-09
-30	-1.66708e-07	8.28882e-08
-35	-1.28523e-07	6.7987e-08
-40	-2.53322e-07	1.49013e-08
-45	-3.60424e-07	2.70085e-08
-50	-3.91157e-07	2.79398e-09
-55	1.36905e-07	-4.74977e-08
-60	9.22944e-07	8.10255e-08
-65	6.89182e-07	-1.39699e-08
-70	2.01167e-07	-4.09784e-08
-75	1.86266e-08	1.58326e-08
-80	-7.82316e-08	8.66135e-08
-85	-1.26661e-07	4.93603e-08
-90	-2.58909e-07	1.11759e-07
-95	-2.62635e-07	1.22935e-07
-100	-2.5239e-07	4.5635e-08
-105	-2.48665e-07	6.5193e-08
-110	-1.97441e-07	5.77422e-08
-115	-1.55532e-07	1.95579e-08
-120	-2.16999e-07	4.65664e-09
-125	-2.76605e-07	1.11759e-08
-130	-2.58909e-07	5.86735e-08
-135	-2.44008e-07	2.98025e-08
-140	-2.20724e-07	9.77893e-08
