Field	X	Y
0	-3.61355e-07	1.52738e-07
-5	-2.57047e-07	1.39699e-08
-10	-3.28759e-07	0.0
-15	-2.60772e-07	0.0
-20	-3.48316e-07	5.02916e-08
-25	-3.70668e-07	2.79398e-08
-30	-4.41449e-07	6.98496e-08
-35	-4.78703e-07	3.44592e-08
-40	-4.61006e-07	3.72532e-09
-45	-5.42965e-07	6.33304e-08
-50	-6.12814e-07	1.17347e-07
-55	-8.00942e-08	8.38195e-08
-60	4.85223e-07	9.31328e-09
-65	4.98261e-07	0.0
-70	3.95814e-07	8.19568e-08
-75	2.60772e-07	1.09897e-07
-80	6.70557e-08	1.10828e-07
-85	-1.02446e-07	7.26436e-08
-90	-2.04892e-07	3.53905e-08
-95	-2.48665e-07	1.30386e-08
-100	-2.48665e-07	5.58796e-09
-105	-1.83471e-07	6.33304e-08
-110	-1.46219e-07	4.37724e-08
-115	-2.19793e-07	4.65664e-09
-120	-2.46802e-07	0.0
-125	-2.26312e-07	0.0
-130	-1.02446e-07	-6.51929e-09
-135	-1.22004e-07	-2.14205e-08
-140	-1.92785e-07	1.86266e-09
