Field	X	Y
0	-6.08157e-07	-6.42617e-08
-5	-4.80566e-07	-5.58796e-09
-10	-4.93605e-07	9.31327e-08
-15	-4.75908e-07	2.04892e-08
-20	-4.72182e-07	6.51929e-09
-25	-4.9733e-07	9.3133e-10
-30	-5.52278e-07	7.45064e-09
-35	-6.17471e-07	5.1223e-08
-40	-7.25504e-07	9.31328e-09
-45	-8.34469e-07	3.53905e-08
-50	-9.49021e-07	3.72532e-09
-55	-4.74045e-07	8.94074e-08
-60	1.42493e-07	9.31327e-08
-65	2.64497e-07	1.11759e-08
-70	2.47734e-07	0.0
-75	2.72879e-07	8.38196e-09
-80	2.51459e-07	0.0
-85	1.56463e-07	1.39699e-08
-90	1.30386e-07	1.86266e-09
-95	8.00942e-08	6.05364e-08
-100	-8.28882e-08	9.59267e-08
-105	-3.07339e-08	2.32832e-08
-110	-1.08034e-07	9.12701e-08
-115	-6.89183e-08	1.18278e-07
-120	-5.49483e-08	8.75448e-08
-125	-7.26436e-08	1.67639e-08
-130	-1.1921e-07	3.91158e-08
-135	-6.89183e-08	1.13622e-07
-140	-1.04309e-07	2.70085e-08
