Field	X	Y
0	6.7987e-08	1.42493e-07
-5	-7.63689e-08	1.00583e-07
-10	-1.90922e-07	7.0781e-08
-15	-2.1048e-07	9.4064e-08
-20	-1.49013e-07	1.11759e-07
-25	-1.80677e-07	4.28411e-08
-30	-2.05823e-07	2.60771e-08
-35	-1.24798e-07	1.11759e-08
-40	-1.93716e-07	3.72531e-08
-45	-3.07338e-07	-1.86266e-09
-50	-3.34347e-07	-1.21073e-08
-55	2.04892e-07	2.51458e-08
-60	8.7079e-07	1.00583e-07
-65	6.36097e-07	5.68109e-08
-70	9.59267e-08	9.9652e-08
-75	-3.25965e-08	3.53905e-08
-80	-1.09897e-07	3.72532e-09
-85	-2.44008e-07	5.49483e-08
-90	-2.65429e-07	3.53905e-08
-95	-3.50179e-07	-1.03377e-07
-100	-2.79399e-07	-2.32832e-08
-105	-2.51459e-07	0.0
-110	-2.82193e-07	3.91158e-08
-115	-1.60188e-07	1.95579e-08
-120	-2.16068e-07	7.17123e-08
-125	-2.46802e-07	7.82316e-08
-130	-2.03961e-07	9.6858e-08
-135	-2.96162e-07	4.47037e-08
-140	-1.78815e-07	6.7987e-08
