Field	X	Y
0	-7.17123e-08	-1.95579e-08
-5	-1.37837e-07	4.65664e-09
-10	-9.12701e-08	9.22014e-08
-15	-1.90922e-07	6.5193e-08
-20	-1.41562e-07	1.39699e-08
-25	-1.26661e-07	7.91629e-08
-30	-2.51458e-08	8.19568e-08
-35	-1.48081e-07	3.44592e-08
-40	-1.52738e-07	7.82316e-08
-45	-2.943e-07	1.1921e-07
-50	-3.66012e-07	1.23867e-07
-55	2.79399e-07	1.16416e-07
-60	1.00397e-06	1.42493e-07
-65	5.85806e-07	9.59267e-08
-70	4.8429e-08	1.08034e-07
-75	-1.81609e-07	1.14553e-07
-80	-2.46802e-07	1.21073e-07
-85	-3.52042e-07	1.23867e-07
-90	-3.97677e-07	6.05364e-08
-95	-3.70668e-07	5.58796e-09
-100	-2.68223e-07	0.0
-105	-1.50875e-07	-9.4064e-08
-110	-2.51459e-07	-1.02446e-08
-115	-2.48665e-07	1.86266e-08
-120	-2.48665e-07	2.04892e-08
-125	-2.39352e-07	2.14205e-08
-130	-1.93716e-07	7.26436e-08
-135	-1.67639e-07	1.11759e-08
-140	-1.76021e-07	0.0
