Field	X	Y
0	-3.83707e-07	-5.30856e-08
-5	-4.49831e-07	3.44592e-08
-10	-4.00471e-07	1.02446e-08
-15	-4.67526e-07	1.76952e-08
-20	-5.69042e-07	1.11759e-08
-25	-5.56003e-07	0.0
-30	-6.08157e-07	3.53905e-08
-35	-6.39822e-07	6.51929e-09
-40	-7.32023e-07	0.0
-45	-8.38194e-07	0.0
-50	-8.89417e-07	1.58326e-08
-55	-3.84638e-07	5.58796e-09
-60	1.546e-07	0.0
-65	1.77884e-07	6.89183e-08
-70	2.98025e-07	1.11759e-08
-75	2.46802e-07	0.0
-80	2.4494e-07	0.0
-85	2.29106e-07	-5.58796e-09
-90	1.49944e-07	-9.3133e-10
-95	7.0781e-08	1.86266e-08
-100	6.51929e-09	1.86266e-09
-105	-8.10255e-08	9.59267e-08
-110	-1.20142e-07	1.21073e-07
-115	-1.45287e-07	1.23867e-07
-120	-2.2445e-07	7.91629e-08
-125	-1.29455e-07	9.22014e-08
-130	-2.08617e-07	2.32832e-08
-135	-1.34111e-07	3.53905e-08
-140	-1.24798e-07	4.65664e-09
