Field	X	Y
0	-6.14677e-08	-1.3318e-07
-5	-4.00471e-08	-1.02446e-08
-10	-1.65776e-07	2.32832e-08
-15	-1.32249e-07	1.86266e-09
-20	-1.41562e-07	0.0
-25	-1.65776e-07	2.70085e-08
-30	-1.40631e-07	8.66135e-08
-35	-1.26661e-07	1.28523e-07
-40	-1.24798e-07	1.1921e-07
-45	-2.03961e-07	3.72531e-08
-50	-2.54253e-07	3.72531e-08
-55	3.31553e-07	3.72532e-09
-60	9.60201e-07	4.19097e-08
-65	6.23058e-07	1.11759e-07
-70	1.45287e-07	9.59267e-08
-75	-8.75448e-08	1.15484e-07
-80	-2.14205e-07	6.7987e-08
-85	-3.00819e-07	1.14553e-07
-90	-3.32484e-07	2.04892e-08
-95	-2.35626e-07	0.0
-100	-2.02098e-07	-1.21073e-08
-105	-2.30969e-07	9.31327e-08
-110	-2.45871e-07	-1.21073e-08
-115	-2.32832e-07	7.73002e-08
-120	-2.23518e-07	6.23991e-08
-125	-2.45871e-07	1.07103e-07
-130	-1.4715e-07	1.22004e-07
-135	-1.26661e-07	1.0524e-07
-140	-1.24798e-07	4.5635e-08
