Field	X	Y
0	4.93603e-08	2.68223e-07
-5	-9.6858e-08	6.7987e-08
-10	-1.22004e-07	5.58796e-09
-15	-1.34111e-07	9.12701e-08
-20	-1.26661e-07	6.51929e-09
-25	-1.24798e-07	-6.14677e-08
-30	-8.66135e-08	2.79398e-08
-35	-1.59257e-07	6.05364e-08
-40	-1.57394e-07	-9.31328e-09
-45	-1.90922e-07	-2.79398e-09
-50	-1.58326e-07	0.0
-55	3.53904e-07	2.51458e-08
-60	9.8069e-07	4.19097e-08
-65	6.18402e-07	4.65664e-09
-70	5.21543e-08	0.0
-75	-1.91853e-07	0.0
-80	-1.76021e-07	0.0
-85	-3.6508e-07	8.56821e-08
-90	-4.4238e-07	1.23867e-07
-95	-3.02682e-07	1.13622e-07
-100	-2.56116e-07	3.44592e-08
-105	-2.62635e-07	2.79398e-09
-110	-2.49596e-07	4.19097e-08
-115	-2.48665e-07	1.08034e-07
-120	-2.13274e-07	3.91158e-08
-125	-1.44356e-07	1.67639e-08
-130	-2.14205e-07	9.3133e-10
-135	-2.07686e-07	0.0
-140	-1.39699e-07	0.0
