Field	X	Y
0	-2.92437e-07	-1.8254e-07
-5	-4.2096e-07	1.86266e-09
-10	-4.19097e-07	-1.76952e-08
-15	-3.95814e-07	6.51929e-09
-20	-4.13509e-07	1.95579e-08
-25	-4.48899e-07	-9.31328e-09
-30	-4.75908e-07	6.51929e-09
-35	-4.90811e-07	9.12701e-08
-40	-5.70904e-07	1.49013e-08
-45	-6.84526e-07	-1.67639e-08
-50	-7.39474e-07	-1.02446e-08
-55	-3.41797e-07	7.45064e-09
-60	1.15484e-07	1.0524e-07
-65	1.46219e-07	5.96051e-08
-70	2.2445e-07	3.25965e-08
-75	1.56463e-07	9.31328e-09
-80	2.01167e-07	8.38196e-09
-85	1.50875e-07	1.39699e-08
-90	1.51806e-07	1.86266e-09
-95	4.00471e-08	0.0
-100	-8.47508e-08	3.72531e-08
-105	-1.17347e-07	1.95579e-08
-110	-1.24798e-07	-3.72532e-09
-115	-1.69502e-07	3.53905e-08
-120	-2.18862e-07	1.31317e-07
-125	-1.36905e-07	8.84761e-08
-130	-1.25729e-07	9.31328e-09
-135	-1.27592e-07	2.79398e-08
-140	-2.1793e-07	2.98025e-08
