Field	X	Y
0	-2.89643e-07	-9.3133e-10
-5	-1.36905e-07	6.14677e-08
-10	-1.7509e-07	7.63689e-08
-15	-1.15484e-07	3.53905e-08
-20	-1.00583e-07	2.70085e-08
-25	-1.04309e-07	1.11759e-07
-30	-5.77422e-08	5.21543e-08
-35	-1.00583e-07	4.65664e-09
-40	-1.30386e-07	2.79398e-08
-45	-1.70433e-07	8.75448e-08
-50	-2.01167e-07	7.91629e-08
-55	4.11646e-07	3.25965e-08
-60	9.79759e-07	3.35278e-08
-65	5.13162e-07	1.1269e-07
-70	8.38196e-09	7.73002e-08
-75	-1.1269e-07	2.79398e-08
-80	-1.76021e-07	1.06171e-07
-85	-2.37488e-07	6.51929e-09
-90	-3.42729e-07	0.0
-95	-1.86265e-07	4.00471e-08
-100	-1.98373e-07	4.65664e-09
-105	-2.37488e-07	0.0
-110	-1.69502e-07	9.59267e-08
-115	-1.48081e-07	4.93603e-08
-120	-1.79746e-07	4.65664e-09
-125	-1.90922e-07	2.42145e-08
-130	-1.42493e-07	1.86266e-09
-135	-2.72879e-07	0.0
-140	-2.56116e-07	5.30856e-08
