Field	X	Y
0	-3.25965e-07	2.14205e-07
-5	-4.55419e-07	-3.72531e-08
-10	-4.92673e-07	-6.51929e-09
-15	-4.62869e-07	0.0
-20	-4.2841e-07	0.0
-25	-5.4669e-07	0.0
-30	-5.86737e-07	-2.32832e-08
-35	-6.17471e-07	-7.35749e-08
-40	-7.70207e-07	1.30386e-08
-45	-8.54026e-07	1.58326e-08
-50	-9.69514e-07	9.3133e-10
-55	-4.76841e-07	8.38195e-08
-60	1.26661e-07	1.1921e-07
-65	1.51806e-07	6.14677e-08
-70	3.36209e-07	9.31327e-08
-75	2.88712e-07	1.11759e-07
-80	2.08617e-07	1.0524e-07
-85	2.43077e-07	8.66135e-08
-90	1.08965e-07	3.25965e-08
-95	3.63218e-08	6.42617e-08
-100	1.76952e-08	6.51929e-09
-105	-5.77422e-08	0.0
-110	-1.10828e-07	1.21073e-08
-115	-1.37837e-07	7.82316e-08
-120	-2.15136e-07	3.53905e-08
-125	-1.51806e-07	4.00471e-08
-130	-2.30969e-07	-2.79398e-09
-135	-2.51459e-07	-7.35749e-08
-140	-2.49596e-07	-1.11759e-08
