Field	X	Y
0	-3.54836e-07	-1.1269e-07
-5	-4.01402e-07	-7.45064e-09
-10	-4.06058e-07	5.49483e-08
-15	-3.7905e-07	6.05364e-08
-20	-4.64732e-07	8.38196e-09
-25	-4.88017e-07	2.42145e-08
-30	-3.96745e-07	-7.45064e-09
-35	-5.12231e-07	7.45063e-08
-40	-6.1002e-07	1.0524e-07
-45	-7.07809e-07	9.22014e-08
-50	-7.62757e-07	2.98025e-08
-55	-2.85918e-07	9.77893e-08
-60	2.36557e-07	7.54376e-08
-65	3.20377e-07	2.60771e-08
-70	3.59492e-07	5.58796e-09
-75	2.64497e-07	9.31327e-08
-80	2.48665e-07	1.21073e-07
-85	1.16416e-07	1.02446e-07
-90	7.45063e-08	3.91158e-08
-95	2.32832e-08	3.63218e-08
-100	-4.47037e-08	2.04892e-08
-105	-9.12701e-08	-4.47037e-08
-110	-2.02098e-07	4.65664e-08
-115	-1.38768e-07	9.31328e-09
-120	-1.25729e-07	-4.65664e-09
-125	-1.99304e-07	5.77422e-08
-130	-1.36905e-07	1.09897e-07
-135	-1.25729e-07	5.77422e-08
-140	-1.36905e-07	7.63689e-08
