Field	X	Y
0	-5.30858e-07	2.23519e-08
-5	-4.53556e-07	5.49483e-08
-10	-4.92673e-07	7.45063e-08
-15	-4.9733e-07	1.58326e-08
-20	-4.94536e-07	9.3133e-10
-25	-4.93605e-07	1.76952e-08
-30	-4.46105e-07	1.86266e-09
-35	-5.70904e-07	3.16652e-08
-40	-6.3144e-07	3.25965e-08
-45	-8.09323e-07	3.72532e-09
-50	-8.66134e-07	0.0
-55	-3.31553e-07	4.19097e-08
-60	2.62635e-07	8.38195e-08
-65	3.55767e-07	1.1921e-07
-70	4.638e-07	7.73002e-08
-75	3.30621e-07	7.91629e-08
-80	2.53322e-07	1.17347e-07
-85	1.9651e-07	2.79398e-08
-90	1.21073e-08	-6.14677e-08
-95	-3.53905e-08	-1.39699e-08
-100	-3.25965e-08	6.70557e-08
-105	-1.09897e-07	5.77422e-08
-110	-5.21543e-08	1.58326e-08
-115	-4.19097e-08	1.86266e-09
-120	-1.29455e-07	5.21543e-08
-125	-1.32249e-07	-9.31328e-09
-130	-2.25381e-07	-3.53905e-08
-135	-2.30038e-07	2.79398e-08
-140	-1.43425e-07	2.79398e-09
