Field	X	Y
0	5.40169e-08	-9.87206e-08
-5	-1.18278e-07	-6.51929e-09
-10	-2.30038e-07	0.0
-15	-1.49944e-07	0.0
-20	-1.27592e-07	0.0
-25	-1.24798e-07	-1.86266e-08
-30	-2.12342e-07	8.84761e-08
-35	-1.49944e-07	1.21073e-07
-40	-1.43425e-07	6.98496e-08
-45	-1.48081e-07	5.58796e-08
-50	-2.35626e-07	3.16652e-08
-55	3.67874e-07	2.04892e-08
-60	9.75102e-07	9.03387e-08
-65	6.18402e-07	5.1223e-08
-70	5.30856e-08	1.1269e-07
-75	-1.00583e-07	1.32249e-07
-80	-1.88128e-07	1.24798e-07
-85	-4.13509e-07	3.53905e-08
-90	-3.16651e-07	4.65664e-09
-95	-2.55184e-07	7.35749e-08
-100	-2.82193e-07	8.19568e-08
-105	-2.84055e-07	1.21073e-07
-110	-2.03961e-07	5.77422e-08
-115	-1.71364e-07	5.58796e-09
-120	-1.41562e-07	-1.02446e-08
-125	-2.35626e-07	9.59267e-08
-130	-2.32832e-07	5.68109e-08
-135	-2.32832e-07	1.00583e-07
-140	-2.46802e-07	1.21073e-07
